experiment_id,label,scope,endpoint,panel_delta,panel_sign,panel_holm_adjusted_p,panel_holm_significant,reviewer_a_delta,reviewer_b_delta,reviewer_c_delta,reviewer_delta_min,reviewer_delta_max,reviewer_delta_range,all_reviewers_same_direction,all_reviewers_and_panel_same_direction,reviewer_holm_significant_n,panel_and_all_reviewers_holm_robust_same_direction,provenance
E11,refine_effect_with_random_context,ALL,complete_or_compatible_partial,0.0225,positive,0.05859375,False,0.0175,0.0225,0.02,0.0175,0.0225,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,DA,compatible_partial,0.015,positive,1.0,False,0.01,0.015,0.015,0.01,0.015,0.004999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,DA,complete_or_compatible_partial,0.015,positive,1.0,False,0.01,0.015,0.015,0.01,0.015,0.004999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,MCR,clinical_complete,0.015,positive,1.0,False,0.015,0.015,0.015,0.015,0.015,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,MCR,compatible_partial,0.015,positive,1.0,False,0.01,0.015,0.01,0.01,0.015,0.004999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_random_context,MCR,complete_or_compatible_partial,0.03,positive,0.21875,False,0.025,0.03,0.025,0.025,0.03,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,ALL,clinical_complete,0.0025,positive,1.0,False,0.0025,0.0025,0.005,0.0025,0.005,0.0025,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,ALL,compatible_partial,0.0125,positive,1.0,False,0.0175,0.0175,0.015,0.015,0.0175,0.0025000000000000022,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,ALL,complete_or_compatible_partial,0.015,positive,0.9515380859375,False,0.02,0.02,0.02,0.02,0.02,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,DA,compatible_partial,0.02,positive,1.0,False,0.025,0.025,0.02,0.02,0.025,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,DA,complete_or_compatible_partial,0.02,positive,1.0,False,0.025,0.025,0.02,0.02,0.025,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,MCR,clinical_complete,0.005,positive,1.0,False,0.005,0.005,0.01,0.005,0.01,0.005,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,MCR,compatible_partial,0.005,positive,1.0,False,0.01,0.01,0.01,0.01,0.01,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_relevant_retrieval,MCR,complete_or_compatible_partial,0.01,positive,1.0,False,0.015,0.015,0.02,0.015,0.02,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,ALL,clinical_complete,0.0,zero,1.0,False,0.0,-0.0025,0.0025,-0.0025,0.0025,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,ALL,compatible_partial,0.0425,positive,0.0001068115234375,True,0.0425,0.045,0.035,0.035,0.045,0.009999999999999995,True,True,3,True,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,ALL,complete_or_compatible_partial,0.0425,positive,0.00154876708984375,True,0.0425,0.0425,0.0375,0.0375,0.0425,0.0050000000000000044,True,True,3,True,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,DA,clinical_complete,0.005,positive,1.0,False,0.005,0.0,0.005,0.0,0.005,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,DA,compatible_partial,0.055,positive,0.0068359375,True,0.055,0.06,0.055,0.055,0.06,0.0049999999999999975,True,True,3,True,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,DA,complete_or_compatible_partial,0.06,positive,0.00341796875,True,0.06,0.06,0.06,0.06,0.06,0.0,True,True,3,True,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,MCR,clinical_complete,-0.005,negative,1.0,False,-0.005,-0.005,0.0,-0.005,0.0,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,MCR,compatible_partial,0.03,positive,0.21875,False,0.03,0.03,0.015,0.015,0.03,0.015,True,True,0,False,model_reviewer_perturbation_not_root
E11,refine_effect_with_retrieval_off,MCR,complete_or_compatible_partial,0.025,positive,0.8984375,False,0.025,0.025,0.015,0.015,0.025,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,ALL,clinical_complete,-0.0025,negative,1.0,False,-0.0025,0.0,-0.005,-0.005,0.0,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,ALL,compatible_partial,0.0075,positive,1.0,False,0.01,0.0125,0.0075,0.0075,0.0125,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,ALL,complete_or_compatible_partial,0.005,positive,1.0,False,0.0075,0.0125,0.0025,0.0025,0.0125,0.01,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,DA,clinical_complete,0.005,positive,1.0,False,0.005,0.005,0.0,0.0,0.005,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,DA,compatible_partial,0.015,positive,1.0,False,0.01,0.025,0.02,0.01,0.025,0.015000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,DA,complete_or_compatible_partial,0.02,positive,1.0,False,0.015,0.03,0.02,0.015,0.03,0.015,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,MCR,clinical_complete,-0.01,negative,1.0,False,-0.01,-0.005,-0.01,-0.01,-0.005,0.005,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,MCR,compatible_partial,0.0,zero,1.0,False,0.01,0.0,-0.005,-0.005,0.01,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_hard_negative_without_refine,MCR,complete_or_compatible_partial,-0.01,negative,1.0,False,0.0,-0.005,-0.015,-0.015,0.0,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,ALL,clinical_complete,-0.01,negative,1.0,False,-0.01,-0.0025,-0.015,-0.015,-0.0025,0.012499999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,ALL,compatible_partial,0.0125,positive,1.0,False,0.02,0.005,0.0175,0.005,0.02,0.015,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,ALL,complete_or_compatible_partial,0.0025,positive,1.0,False,0.01,0.0025,0.0025,0.0025,0.01,0.0075,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.005,-0.01,-0.01,0.005,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,DA,compatible_partial,0.01,positive,1.0,False,0.015,0.005,0.025,0.005,0.025,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,DA,complete_or_compatible_partial,0.01,positive,1.0,False,0.015,0.01,0.015,0.01,0.015,0.004999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,MCR,clinical_complete,-0.02,negative,1.0,False,-0.02,-0.01,-0.02,-0.02,-0.01,0.01,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,MCR,compatible_partial,0.015,positive,1.0,False,0.025,0.005,0.01,0.005,0.025,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_off_without_refine,MCR,complete_or_compatible_partial,-0.005,negative,1.0,False,0.005,-0.005,-0.01,-0.01,0.005,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,ALL,clinical_complete,0.0,zero,1.0,False,0.0,0.0025,-0.005,-0.005,0.0025,0.0075,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,ALL,compatible_partial,-0.0025,negative,1.0,False,0.0025,-0.0025,0.0025,-0.0025,0.0025,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,ALL,complete_or_compatible_partial,-0.0025,negative,1.0,False,0.0025,0.0,-0.0025,-0.0025,0.0025,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,DA,clinical_complete,0.005,positive,1.0,False,0.005,0.005,-0.005,-0.005,0.005,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,DA,compatible_partial,-0.01,negative,1.0,False,-0.005,-0.005,0.0,-0.005,0.0,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,DA,complete_or_compatible_partial,-0.005,negative,1.0,False,0.0,0.0,-0.005,-0.005,0.0,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,MCR,clinical_complete,-0.005,negative,1.0,False,-0.005,0.0,-0.005,-0.005,0.0,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,MCR,compatible_partial,0.005,positive,1.0,False,0.01,0.0,0.005,0.0,0.01,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E11,relevant_vs_random_without_refine,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.005,0.0,0.0,0.0,0.005,0.005,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,ALL,clinical_complete,0.0033333333333333335,positive,1.0,False,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,ALL,compatible_partial,-0.0033333333333333335,negative,1.0,False,0.006666666666666667,0.0033333333333333335,-0.006666666666666667,-0.006666666666666667,0.006666666666666667,0.013333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,ALL,complete_or_compatible_partial,0.0,zero,1.0,False,0.01,0.006666666666666667,-0.0033333333333333335,-0.0033333333333333335,0.01,0.013333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,DA,compatible_partial,0.006666666666666667,positive,1.0,False,0.02666666666666667,0.013333333333333334,-0.006666666666666667,-0.006666666666666667,0.02666666666666667,0.03333333333333333,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,DA,complete_or_compatible_partial,0.006666666666666667,positive,1.0,False,0.02666666666666667,0.013333333333333334,-0.006666666666666667,-0.006666666666666667,0.02666666666666667,0.03333333333333333,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,MCR,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,MCR,compatible_partial,-0.013333333333333334,negative,1.0,False,-0.013333333333333334,-0.006666666666666667,-0.006666666666666667,-0.013333333333333334,-0.006666666666666667,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth2_vs_depth1,MCR,complete_or_compatible_partial,-0.006666666666666667,negative,1.0,False,-0.006666666666666667,0.0,0.0,-0.006666666666666667,0.0,0.006666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,ALL,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,ALL,compatible_partial,0.013333333333333334,positive,0.90899658203125,False,0.016666666666666666,0.013333333333333334,0.02,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,ALL,complete_or_compatible_partial,0.02,positive,0.47576904296875,False,0.023333333333333334,0.016666666666666666,0.02666666666666667,0.016666666666666666,0.02666666666666667,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,DA,clinical_complete,0.0,zero,1.0,False,0.0,-0.006666666666666667,0.0,-0.006666666666666667,0.0,0.006666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,DA,compatible_partial,0.02666666666666667,positive,0.847900390625,False,0.013333333333333334,0.03333333333333333,0.03333333333333333,0.013333333333333334,0.03333333333333333,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,DA,complete_or_compatible_partial,0.02666666666666667,positive,0.847900390625,False,0.013333333333333334,0.02666666666666667,0.03333333333333333,0.013333333333333334,0.03333333333333333,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,MCR,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,MCR,compatible_partial,0.0,zero,1.0,False,0.02,-0.006666666666666667,0.006666666666666667,-0.006666666666666667,0.02,0.02666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E12,depth3_vs_depth2,MCR,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.03333333333333333,0.006666666666666667,0.02,0.006666666666666667,0.03333333333333333,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,ALL,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,ALL,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,ALL,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,DA,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,DA,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,MCR,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,MCR,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_first,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,ALL,clinical_complete,-0.01,negative,1.0,False,-0.013333333333333334,-0.01,-0.01,-0.013333333333333334,-0.01,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,ALL,compatible_partial,-0.02666666666666667,negative,1.0,False,-0.03,-0.03,-0.013333333333333334,-0.03,-0.013333333333333334,0.016666666666666663,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,ALL,complete_or_compatible_partial,-0.03666666666666667,negative,1.0,False,-0.043333333333333335,-0.04,-0.023333333333333334,-0.043333333333333335,-0.023333333333333334,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,DA,compatible_partial,-0.02666666666666667,negative,1.0,False,-0.03333333333333333,-0.02666666666666667,-0.013333333333333334,-0.03333333333333333,-0.013333333333333334,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,DA,complete_or_compatible_partial,-0.02,negative,1.0,False,-0.02666666666666667,-0.02,-0.006666666666666667,-0.02666666666666667,-0.006666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,MCR,clinical_complete,-0.02666666666666667,negative,1.0,False,-0.03333333333333333,-0.02666666666666667,-0.02666666666666667,-0.03333333333333333,-0.02666666666666667,0.0066666666666666645,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,MCR,compatible_partial,-0.02666666666666667,negative,1.0,False,-0.02666666666666667,-0.03333333333333333,-0.013333333333333334,-0.03333333333333333,-0.013333333333333334,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pairwise,MCR,complete_or_compatible_partial,-0.05333333333333334,negative,1.0,False,-0.06,-0.06,-0.04,-0.06,-0.04,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,ALL,clinical_complete,0.0,zero,1.0,False,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,False,False,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,ALL,compatible_partial,-0.04666666666666667,negative,1.0,False,-0.05333333333333334,-0.04666666666666667,-0.03666666666666667,-0.05333333333333334,-0.03666666666666667,0.01666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,ALL,complete_or_compatible_partial,-0.04666666666666667,negative,1.0,False,-0.05,-0.04666666666666667,-0.03666666666666667,-0.05,-0.03666666666666667,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,DA,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,DA,compatible_partial,-0.06666666666666667,negative,1.0,False,-0.06666666666666667,-0.06,-0.06,-0.06666666666666667,-0.06,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,DA,complete_or_compatible_partial,-0.05333333333333334,negative,1.0,False,-0.05333333333333334,-0.04666666666666667,-0.04666666666666667,-0.05333333333333334,-0.04666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,MCR,clinical_complete,-0.013333333333333334,negative,1.0,False,-0.006666666666666667,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334,-0.006666666666666667,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,MCR,compatible_partial,-0.02666666666666667,negative,1.0,False,-0.04,-0.03333333333333333,-0.013333333333333334,-0.04,-0.013333333333333334,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k10_pointwise,MCR,complete_or_compatible_partial,-0.04,negative,1.0,False,-0.04666666666666667,-0.04666666666666667,-0.02666666666666667,-0.04666666666666667,-0.02666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,ALL,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,ALL,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,ALL,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,DA,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,DA,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,MCR,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,MCR,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,graph_vs_s1_k5_first,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
