experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,holm_adjusted_p,holm_family_size
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,399,0.37593984962406013,0.37343358395989973,-0.002506265664160401,130,20,19,230,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/150"", ""DA_d2_seq100/164"", ""DA_d2_seq100/4"", ""MCR_seq200b/251"", ""MCR_seq200b/301"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/117"", ""MCR_seq200b/260"", ""MCR_seq200b/312"", ""MCR_seq200b/336"", ""MCR_seq200b/339"", ""MCR_seq200b/345"", ""MCR_seq200b/362"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/214""]",1.0,"[-0.032581, 0.027569]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,399,0.49373433583959897,0.5238095238095238,0.03007518796992481,186,11,23,179,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/164"", ""DA_d2_seq100/4"", ""MCR_seq200b/251"", ""MCR_seq200b/298"", ""MCR_seq200b/301"", ""MCR_seq200b/326"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/117"", ""MCR_seq200b/317"", ""MCR_seq200b/362"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/214""]",0.05761267291381955,"[0.002506, 0.06015]",case,0.17283801874145865,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.01,0.015,0.005,2,0,1,197,"[""DA_d2_heldout100/261""]",[],1.0,"[0.0, 0.015]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.255,0.27,0.015,41,10,13,136,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/111"", ""DA_d2_seq100/140"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/284"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/579"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/150"", ""DA_d2_seq100/237""]",0.6776394844055176,"[-0.03, 0.065]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.03,0.045,0.015,5,1,4,190,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/490""]","[""DA_d2_seq100/150""]",0.375,"[-0.005, 0.04]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.575,0.595,0.02,107,8,12,73,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/150"", ""DA_d2_seq100/164"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/117""]",0.5034446716308594,"[-0.02, 0.065]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.605,0.64,0.035,115,6,13,66,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/164"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/117""]",0.1670684814453125,"[-0.005, 0.08]",case,0.5012054443359375,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.295,0.29,-0.005,41,18,17,124,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/367"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/665"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/705"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/117"", ""DA_d2_seq100/156""]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/139"", ""DA_d2_seq100/150"", ""DA_d2_seq100/205"", ""DA_d2_seq100/237"", ""DA_d2_seq100/3"", ""DA_d2_seq100/95""]",1.0,"[-0.065, 0.05]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.135678391959799,0.17587939698492464,0.04020100502512563,26,1,9,163,"[""MCR_seq200b/260"", ""MCR_seq200b/298"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/340"", ""MCR_seq200b/345"", ""MCR_seq200b/407"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/317""]",0.021484375,"[0.01005, 0.070352]",case,0.0859375,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.20603015075376885,0.23115577889447236,0.02512562814070352,38,3,8,150,"[""MCR_seq200b/260"", ""MCR_seq200b/298"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/339"", ""MCR_seq200b/340"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52""]","[""MCR_seq200b/317"", ""MCR_seq200b/362"", ""MCR_v2_seq100/179""]",0.2265625,"[-0.005025, 0.060302]",case,0.6796875,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.20603015075376885,0.2562814070351759,0.05025125628140704,39,2,12,146,"[""MCR_seq200b/260"", ""MCR_seq200b/298"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/339"", ""MCR_seq200b/345"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/317"", ""MCR_v1_seq100/73""]",0.012939453125,"[0.015075, 0.085427]",case,0.0517578125,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.17587939698492464,0.1507537688442211,-0.02512562814070352,23,12,7,157,"[""MCR_seq200b/251"", ""MCR_seq200b/301"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/260"", ""MCR_seq200b/312"", ""MCR_seq200b/336"", ""MCR_seq200b/339"", ""MCR_seq200b/345"", ""MCR_seq200b/362"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/214""]",0.359283447265625,"[-0.070352, 0.020101]",case,1.0,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.38190954773869346,0.40703517587939697,0.02512562814070352,71,5,10,113,"[""MCR_seq200b/251"", ""MCR_seq200b/298"", ""MCR_seq200b/301"", ""MCR_seq200b/326"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/317"", ""MCR_seq200b/362"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/214""]",0.3017578125,"[-0.01005, 0.065327]",case,0.9515380859375,4
E9,real_vs_duplicate,duplicate_anchor,real_views,primary,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,199,0.3015075376884422,0.31155778894472363,0.010050251256281407,54,6,8,131,"[""MCR_seq200b/298"", ""MCR_seq200b/301"", ""MCR_seq200b/326"", ""MCR_seq200b/345"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v2_seq100/190""]","[""MCR_seq200b/317"", ""MCR_seq200b/423"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/179""]",0.79052734375,"[-0.025126, 0.045226]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.0725,0.095,0.0225,28,1,10,361,"[""DA_d2_heldout100/261"", ""MCR_seq200b/252"", ""MCR_seq200b/326"", ""MCR_seq200b/340"", ""MCR_seq200b/345"", ""MCR_seq200b/406"", ""MCR_seq200b/407"", ""MCR_seq200b/458"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/317""]",0.01171875,"[0.0075, 0.04]",case,0.046875,4
E9,real_vs_single,single_anchor,real_views,primary,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.2225,0.25,0.0275,78,11,22,289,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/111"", ""DA_d2_seq100/140"", ""DA_d2_seq100/22"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4"", ""MCR_seq200b/252"", ""MCR_seq200b/326"", ""MCR_seq200b/339"", ""MCR_seq200b/340"", ""MCR_seq200b/406"", ""MCR_seq200b/458"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52""]","[""DA_d2_heldout100/284"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/579"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/237"", ""MCR_seq200b/317""]",0.08014331245794892,"[0.0, 0.055]",case,0.3205732498317957,4
E9,real_vs_single,single_anchor,real_views,primary,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.12,0.1525,0.0325,45,3,16,336,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/490"", ""MCR_seq200b/252"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/339"", ""MCR_seq200b/345"", ""MCR_seq200b/383"", ""MCR_seq200b/406"", ""MCR_seq200b/407"", ""MCR_seq200b/458"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/251"", ""MCR_seq200b/317"", ""MCR_v1_seq100/73""]",0.004425048828125,"[0.0125, 0.055]",case,0.0177001953125,4
E9,real_vs_single,single_anchor,real_views,primary,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.365,0.3725,0.0075,128,18,21,233,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/22"", ""DA_d2_seq100/226"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4"", ""MCR_seq200b/251"", ""MCR_seq200b/301"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""MCR_seq200b/339"", ""MCR_seq200b/341"", ""MCR_seq200b/345"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_seq200b/423"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/214""]",0.7492586247608415,"[-0.0225, 0.0375]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.485,0.525,0.04,183,11,27,179,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/22"", ""DA_d2_seq100/226"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4"", ""MCR_seq200b/252"", ""MCR_seq200b/301"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/406"", ""MCR_seq200b/451"", ""MCR_seq200b/458"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735"", ""MCR_seq200b/317"", ""MCR_seq200b/341"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/214""]",0.013852965261321515,"[0.01, 0.07]",case,0.05541186104528606,4
E9,real_vs_single,single_anchor,real_views,primary,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.01,0.015,0.005,2,0,1,197,"[""DA_d2_heldout100/261""]",[],1.0,"[0.0, 0.015]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.25,0.27,0.02,40,10,14,136,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/111"", ""DA_d2_seq100/140"", ""DA_d2_seq100/22"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/284"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/579"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/237""]",0.5412561893463135,"[-0.03, 0.07]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.025,0.045,0.02,5,0,4,191,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/490""]",[],0.125,"[0.005, 0.04]",case,0.5,4
E9,real_vs_single,single_anchor,real_views,primary,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.565,0.595,0.03,106,7,13,74,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/22"", ""DA_d2_seq100/226"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735""]",0.26317596435546875,"[-0.015, 0.075]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.59,0.64,0.05,113,5,15,67,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/321"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/22"", ""DA_d2_seq100/226"", ""DA_d2_seq100/243"", ""DA_d2_seq100/4""]","[""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/735""]",0.04138946533203125,"[0.005, 0.095]",case,0.165557861328125,4
E9,real_vs_single,single_anchor,real_views,primary,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.28,0.29,0.01,41,15,17,127,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/398"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/665"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/705"", ""DA_d2_seq100/156"", ""DA_d2_seq100/243""]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/350"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/730"", ""DA_d2_seq100/139"", ""DA_d2_seq100/205"", ""DA_d2_seq100/237"", ""DA_d2_seq100/3"", ""DA_d2_seq100/95""]",0.860050065908581,"[-0.045, 0.065]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.135,0.175,0.04,26,1,9,164,"[""MCR_seq200b/252"", ""MCR_seq200b/326"", ""MCR_seq200b/340"", ""MCR_seq200b/345"", ""MCR_seq200b/406"", ""MCR_seq200b/407"", ""MCR_seq200b/458"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/317""]",0.021484375,"[0.01, 0.07]",case,0.0859375,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.195,0.23,0.035,38,1,8,153,"[""MCR_seq200b/252"", ""MCR_seq200b/326"", ""MCR_seq200b/339"", ""MCR_seq200b/340"", ""MCR_seq200b/406"", ""MCR_seq200b/458"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52""]","[""MCR_seq200b/317""]",0.0390625,"[0.01, 0.065]",case,0.15625,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.215,0.26,0.045,40,3,12,145,"[""MCR_seq200b/252"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/339"", ""MCR_seq200b/345"", ""MCR_seq200b/383"", ""MCR_seq200b/406"", ""MCR_seq200b/407"", ""MCR_seq200b/458"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/69""]","[""MCR_seq200b/251"", ""MCR_seq200b/317"", ""MCR_v1_seq100/73""]",0.03515625,"[0.01, 0.085]",case,0.10546875,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.165,0.15,-0.015,22,11,8,159,"[""MCR_seq200b/251"", ""MCR_seq200b/301"", ""MCR_seq200b/451"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/339"", ""MCR_seq200b/341"", ""MCR_seq200b/345"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_seq200b/423"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/214""]",0.6476058959960938,"[-0.06, 0.03]",case,1.0,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.38,0.41,0.03,70,6,12,112,"[""MCR_seq200b/252"", ""MCR_seq200b/301"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/406"", ""MCR_seq200b/451"", ""MCR_seq200b/458"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/317"", ""MCR_seq200b/341"", ""MCR_seq200b/423"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/214""]",0.237884521484375,"[-0.01, 0.07]",case,0.9515380859375,4
E9,real_vs_single,single_anchor,real_views,primary,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.29,0.315,0.025,52,6,11,131,"[""MCR_seq200b/252"", ""MCR_seq200b/301"", ""MCR_seq200b/312"", ""MCR_seq200b/326"", ""MCR_seq200b/345"", ""MCR_seq200b/406"", ""MCR_seq200b/458"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/56"", ""MCR_v2_seq100/190""]","[""MCR_seq200b/251"", ""MCR_seq200b/317"", ""MCR_seq200b/423"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/73""]",0.332305908203125,"[-0.015, 0.065]",case,1.0,4
E9,role_rotated_vs_real,real_views,role_rotated,primary,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.095,0.09,-0.005,35,3,1,361,"[""MCR_seq200b/470""]","[""MCR_seq200b/298"", ""MCR_seq200b/340"", ""MCR_seq200b/458""]",0.625,"[-0.015, 0.005]",case,1.0,4
E9,role_rotated_vs_real,real_views,role_rotated,primary,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.25,0.24,-0.01,92,8,4,296,"[""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/604"", ""DA_d2_seq100/74"", ""MCR_seq200b/470""]","[""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/730"", ""DA_d2_seq100/22"", ""DA_d2_seq100/243"", ""DA_d2_seq100/76"", ""MCR_seq200b/298"", ""MCR_seq200b/340"", ""MCR_seq200b/458""]",0.3876953125,"[-0.0275, 0.0075]",case,0.775390625,4
E9,role_rotated_vs_real,real_views,role_rotated,primary,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,400,0.1525,0.15,-0.0025,59,2,1,338,"[""MCR_seq200b/470""]","[""MCR_seq200b/298"", ""MCR_seq200b/458""]",1.0,"[-0.0125, 0.005]",case,1.0,4
